Rarity	Base	STR	DEX	INT	R	G	B
Normal	Legion Gloves	44	0	44	1	0	1
Magic	Regicide Mask of Calm	0	58	58	0	0	1
Normal	Fluted Bascinet	64	64	0	1	0	0
Normal	Sovereign Spiked Shield	0	70	70	0	2	1
Normal	Samite Helmet	114	0	0	1	0	0
Normal	Prehistoric Claw	0	69	100	0	1	0
Normal	Loricated Ringmail	84	0	84	2	0	1
Normal	Chain Hauberk	75	0	75	0	0	2
Normal	Hussar Brigandine	62	62	0	3	0	0
Normal	Battle Lamellar	79	79	0	1	1	0
Normal	Gut Ripper	0	80	80	0	1	0
Normal	Dragonbone Rapier	0	185	0	0	2	0
Normal	Gemstone Sword	96	96	0	1	0	0
Normal	Tenderizer	185	0	0	3	0	0
Normal	Dragonbone Rapier	0	185	0	0	2	0
Normal	Apex Rapier	0	176	0	0	3	0
Normal	Royal Skean	0	71	102	0	0	3
Normal	Imbued Wand	0	0	188	0	0	2
Normal	Imbued Wand	0	0	188	0	0	1
Normal	Imbued Wand	0	0	188	0	0	3
Normal	Demon's Horn	0	0	179	0	0	1
Normal	Omen Wand	0	0	200	0	0	1
Normal	Foul Staff	94	0	94	0	0	1
Normal	Primordial Staff	99	0	99	0	0	2
Normal	Labrys	122	53	0	2	2	0
Normal	Karui Chopper	151	43	0	2	0	0
Normal	Steelhead	143	0	0	1	0	0
Normal	Plated Maul	164	0	0	2	0	2
Normal	Reaver Sword	82	119	0	1	1	0
Normal	Abyssal Axe	128	60	0	2	0	0
Magic	Glinting Labrys	122	53	0	0	1	0
Normal	Primordial Staff	99	0	99	1	0	0
Magic	Highborn Staff of Menace	89	0	89	0	0	3
Normal	Karui Axe	132	62	0	1	0	0
Normal	Crystal Sceptre	59	0	85	0	0	1
Normal	Abyssal Sceptre	83	0	99	0	0	2
Normal	Crusader Plate	160	0	0	3	0	0
Normal	Sharkskin Tunic	0	152	0	0	3	0
Normal	Sharkskin Tunic	0	152	0	0	2	0
Normal	Crusader Plate	160	0	0	0	0	1
Magic	Rotund Teak Round Shield of the Squall	74	74	0	1	0	0
Normal	Lead Sceptre	77	0	77	2	0	1
Normal	Siege Axe	119	82	0	1	2	0
Normal	Girded Tower Shield	123	0	0	1	0	0
Normal	Karui Axe	132	62	0	1	1	0
Magic	Twilight Blade of Rage	91	91	0	1	1	0
Normal	Blood Sceptre	81	0	81	1	0	1
Normal	Golden Plate	152	0	0	3	0	0
Normal	Superior Coronal Leather	0	134	0	0	2	0
Normal	Sharkskin Tunic	0	152	0	0	2	0
Normal	Destiny Leather	0	160	0	0	2	0
Normal	Destroyer Regalia	0	0	144	0	0	1
Normal	Solaris Circlet	0	0	122	0	0	3
Normal	Goliath Greaves	95	0	0	2	0	0
Normal	Chain Boots	0	0	0	0	1	0
Normal	Legion Boots	54	0	54	1	0	1
Normal	Superior Goliath Greaves	95	0	0	2	0	0
Normal	Visored Sallet	28	28	0	1	1	0
Normal	Superior Ivory Spirit Shield	0	0	100	0	0	3
Normal	Commander's Brigandine	73	73	0	1	0	1
Normal	Destiny Leather	0	160	0	0	1	0
Normal	Superior Destiny Leather	0	160	0	0	1	0
Normal	Ironwood Buckler	0	136	0	0	3	0
Normal	Necromancer Circlet	0	0	112	2	0	1
Normal	Siege Helmet	101	0	0	1	0	1
Normal	Thorium Spirit Shield	0	0	128	0	0	1
Normal	Callous Mask	0	51	51	0	0	1
Normal	Shagreen Boots	0	97	0	0	2	0
Normal	Ambush Boots	0	45	45	0	1	1
Normal	Hydrascale Gauntlets	45	45	0	0	2	1
Normal	Assassin's Mitts	0	45	45	0	1	0
Normal	Wyrmscale Boots	48	48	0	1	3	0
Normal	Wyrmscale Boots	48	48	0	0	1	0
Normal	Harlequin Mask	0	64	64	0	1	1
Normal	Plated Greaves	44	0	0	3	0	0
Normal	Fancy Foil	0	167	0	0	1	0
Normal	Dragonbone Rapier	0	185	0	0	2	0
Normal	Dragonbone Rapier	0	185	0	0	1	0
Normal	Gutting Knife	0	113	78	0	1	0
Normal	Engraved Wand	0	0	131	1	0	0
Normal	Omen Wand	0	0	200	0	0	3
Normal	Demon's Horn	0	0	179	0	0	1
Normal	Imbued Wand	0	0	188	1	0	2
Normal	Imbued Wand	0	0	188	1	0	1
Normal	Demon's Horn	0	0	179	0	0	1
Normal	Demon's Horn	0	0	179	0	0	2
Normal	Serpent Wand	0	0	158	2	0	1
Normal	Serpent Wand	0	0	158	0	0	3
Normal	Demon's Horn	0	0	179	0	1	1
Normal	Imbued Wand	0	0	188	0	2	1
Normal	Imbued Wand	0	0	188	0	1	0
Normal	Royal Bow	0	95	0	0	1	0
Magic	Sapphire Vile Staff of the Pugilist	59	0	59	0	0	1
Normal	Abyssal Axe	128	60	0	1	0	1
Normal	Painted Tower Shield	87	0	0	2	0	0
Normal	Phantom Mace	170	0	0	1	0	0
Normal	Twilight Blade	91	91	0	0	2	0
Normal	Steelhead	143	0	0	3	1	0
Normal	Engraved Greatsword	91	76	0	2	2	0
Normal	Labrys	122	53	0	1	1	0
Normal	Spectral Axe	85	37	0	3	0	0
Normal	Tomahawk	81	56	0	3	0	0
Normal	Graceful Sword	78	94	0	1	1	0
Normal	Twilight Blade	91	91	0	1	1	0
Normal	Blood Sceptre	81	0	81	0	1	0
Normal	Sharkskin Tunic	0	152	0	0	0	1
Normal	Superior Field Lamellar	53	53	0	1	1	0
Normal	Devout Chainmail	80	0	80	1	0	0
Normal	Crimson Raiment	0	71	71	0	0	2
Normal	Superior Full Ringmail	43	0	43	1	0	2
Normal	Destroyer Regalia	0	0	144	0	0	1
Normal	Majestic Plate	144	0	0	0	1	0
Normal	Thicket Bow	0	179	0	0	1	0
Normal	Thicket Bow	0	179	0	0	2	0
Magic	Full Leather of the Thunderhead	0	81	0	0	2	0
Normal	Savant's Robe	0	0	152	0	0	1
Normal	Chain Hauberk	75	0	75	0	0	2
Magic	Ethereal Crypt Armour	0	82	82	0	2	1
Normal	Sovereign Spiked Shield	0	70	70	0	0	1
Magic	Ursine Pelt of the Pupil	0	114	0	0	2	1
Magic	Azure Sovereign Spiked Shield of Intercepting	0	70	70	1	0	0
Normal	Lacewood Spirit Shield	0	0	134	1	1	1
Normal	Eagle Claw	0	94	94	1	0	1
Normal	Fencer Helm	49	49	0	2	2	0
Normal	Ancient Greaves	82	0	0	2	1	0
Normal	Soldier Boots	47	0	47	2	0	0
Normal	Apex Rapier	0	176	0	0	1	1
Normal	Royal Skean	0	71	102	0	2	1
Normal	Carnal Boots	0	52	52	0	1	1
Normal	Shagreen Boots	0	97	0	1	2	0
Normal	Lacquered Helmet	57	57	0	1	1	0
Normal	Soldier Helmet	16	0	16	1	0	1
Normal	Wyrmscale Boots	48	48	0	0	3	1
Normal	Carnal Boots	0	52	52	1	0	0
Magic	Combatant's Apex Rapier	0	176	0	0	1	0
Normal	Fiend Dagger	0	58	123	0	1	0
Normal	Fiend Dagger	0	58	123	0	0	1
Normal	Copper Kris	0	28	60	0	1	2
Normal	Shagreen Gloves	0	78	0	1	0	0
Normal	Plated Gauntlets	20	0	0	1	0	0
Normal	Wyrmscale Boots	48	48	0	1	1	0
Magic	Radiating Ringmail Boots of the Prodigy	15	0	15	2	0	1
Normal	Great Crown	59	0	59	3	0	1
Magic	Robust Zealot Helmet of the Gorilla	50	0	50	1	0	2
Normal	Demon's Horn	0	0	179	1	0	2
Normal	Omen Wand	0	0	200	1	0	0
Normal	Spiraled Wand	0	0	83	1	0	2
Normal	Demon's Horn	0	0	179	0	0	2
Normal	Demon's Horn	0	0	179	0	0	1
Normal	Demon's Horn	0	0	179	0	0	1
Normal	Demon's Horn	0	0	179	1	0	0
Normal	Spectral Sword	57	57	0	0	2	1
Normal	Plated Maul	164	0	0	2	2	0
Normal	Girded Tower Shield	123	0	0	2	0	0
Normal	Phantom Mace	170	0	0	1	0	1
Normal	Spiked Round Shield	58	58	0	1	0	0
Normal	Girded Tower Shield	123	0	0	1	1	0
Normal	Painted Tower Shield	87	0	0	3	0	0
Normal	Spiny Maul	155	0	0	1	0	0
Normal	Jasper Chopper	100	29	0	2	1	0
Normal	Wraith Axe	134	59	0	2	1	0
Normal	Phantom Mace	170	0	0	1	1	1
Normal	Phantom Mace	170	0	0	1	0	0
Normal	Steel Kite Shield	60	0	60	0	1	0
Normal	Majestic Plate	144	0	0	2	0	0
Normal	Cutthroat's Garb	0	144	0	0	4	0
Normal	Battle Lamellar	79	79	0	1	0	1
Normal	Superior Chain Hauberk	75	0	75	1	0	0
Normal	Lacquered Garb	0	76	76	1	1	1
Normal	Lacquered Garb	0	76	76	0	2	0
Magic	Battle Lamellar of Thick Skin	79	79	0	3	2	0
Normal	Quilted Jacket	0	60	60	0	1	0
Normal	Cabalist Regalia	0	0	99	1	0	2
Normal	Eelskin Tunic	0	104	0	0	1	0
Normal	Eelskin Tunic	0	104	0	0	1	0
Normal	Sun Plate	124	0	0	1	0	0
Normal	Majestic Plate	144	0	0	1	0	0
Normal	Coronal Leather	0	134	0	0	4	0
Normal	Battle Lamellar	79	79	0	0	1	0
Magic	Jagged Ornate Ringmail	69	0	69	1	0	0
Normal	Crimson Raiment	0	71	71	0	1	3
Normal	Bone Circlet	0	0	73	0	0	2
Normal	Noble Tricorne	0	99	0	0	3	0
Normal	Sovereign Spiked Shield	0	70	70	0	2	0
Magic	Noble Claw of the Seal	0	105	73	0	1	0
Normal	Noble Claw	0	105	73	0	1	0
Normal	Prehistoric Claw	0	69	100	0	2	0
Magic	Gremlin's Necromancer Circlet of the Squall	0	0	112	0	0	1
Magic	Reinforced Goliath Greaves of the Furnace	95	0	0	1	0	1
Normal	Serpentscale Gauntlets	34	34	0	3	0	0
Normal	Serrated Foil	0	149	0	0	1	0
Normal	Serrated Foil	0	149	0	0	2	1
Magic	Scrapper's Wyrmscale Gauntlets of Absorption	38	38	0	1	2	0
Normal	Goliath Greaves	95	0	0	1	0	0
Normal	Lacquered Helmet	57	57	0	2	0	0
Magic	Opalescent Callous Mask of the Lizard	0	51	51	1	0	2
Normal	Satin Slippers	0	0	69	0	0	2
Magic	Snapping Wyrmscale Gauntlets of Osmosis	38	38	0	1	0	0
Normal	Serrated Foil	0	149	0	0	1	0
Normal	Primeval Rapier	0	158	0	0	1	0
Normal	Carnal Mitts	0	39	39	1	0	1
Normal	Mesh Boots	28	0	28	0	1	0
Magic	Athlete's Ancient Greaves of the Cloud	82	0	0	2	0	0
Normal	Goliath Greaves	95	0	0	0	1	0
Magic	Seething Trapper Boots of the Lynx	0	40	40	1	1	0
Normal	Poignard	0	72	72	0	1	2
Normal	Fiend Dagger	0	58	123	0	0	1
Normal	Variscite Blade	62	62	0	0	1	0
Normal	Cutlass	55	79	0	1	0	0
Normal	Engraved Wand	0	0	131	0	0	2
Magic	Crystal Wand of Darting	0	0	146	1	0	0
Normal	Omen Wand	0	0	200	0	0	2
Normal	Omen Wand	0	0	200	1	0	2
Magic	Wizard's Omen Wand of Restoration	0	0	200	0	0	2
Normal	Omen Wand	0	0	200	0	1	1
Normal	Omen Wand	0	0	200	0	0	1
Normal	Omen Wand	0	0	200	0	0	1
Normal	Omen Wand	0	0	200	0	0	1
Normal	Jasper Chopper	100	29	0	2	0	1
Normal	Military Staff	78	0	78	1	0	1
Normal	Woodful Staff	65	0	65	1	0	0
Magic	Compound Bow of Restoration	0	134	0	0	3	0
Normal	Royal Bow	0	95	0	0	2	0
Normal	Decurve Bow	0	125	0	0	3	1
Magic	Burnished Compound Bow	0	134	0	1	1	1
Normal	Military Staff	78	0	78	0	0	1
Normal	Jasper Chopper	100	29	0	1	1	0
Normal	Butcher Sword	69	58	0	1	3	0
Normal	Steelhead	143	0	0	3	0	0
Normal	War Axe	106	49	0	1	0	0
Normal	Ancient Sword	44	44	0	1	1	1
Normal	Elder Sword	81	81	0	1	2	0
Normal	Flanged Mace	152	0	0	3	0	0
Normal	Blood Sceptre	81	0	81	2	0	1
Normal	Blood Sceptre	81	0	81	1	0	0
Normal	Battle Sword	83	70	0	1	1	0
Normal	War Axe	106	49	0	1	1	0
Normal	Steelhead	143	0	0	4	0	0
Normal	Tomahawk	81	56	0	0	1	0
Normal	War Axe	106	49	0	2	0	0
Normal	Elder Sword	81	81	0	0	1	0
Normal	Flanged Mace	152	0	0	2	0	0
Normal	Blood Sceptre	81	0	81	1	0	1
Normal	Grove Bow	0	116	0	0	2	0
Normal	Superior Bronze Plate	104	0	0	2	0	0
Normal	Silk Robe	0	0	91	0	1	3
Normal	Crusader Chainmail	64	0	64	1	0	0
Normal	Mesh Boots	28	0	28	0	0	1
Normal	Ancient Gauntlets	68	0	0	2	0	0
Normal	Noble Tricorne	0	99	0	0	4	0
Normal	Padded Jacket	0	30	30	0	1	0
Magic	Fleet Wyrmscale Doublet	57	57	0	1	0	0
Normal	Battle Plate	114	0	0	1	0	0
Normal	Splendid Round Shield	44	44	0	2	0	0
Normal	Full Plate	81	0	0	1	0	0
Magic	Rotund Sun Plate of the Hydra	124	0	0	1	2	0
Normal	Crusader Chainmail	64	0	64	0	1	1
Normal	Sleek Coat	0	65	65	0	0	3
Normal	Fencer Helm	49	49	0	2	2	0
Normal	Deerskin Gloves	0	33	0	0	0	1
Normal	Nubuck Gloves	0	50	0	0	1	1
Normal	Superior Zealot Helmet	50	0	50	3	0	1
Normal	Serpentscale Gauntlets	34	34	0	0	4	0
Normal	Serpentscale Boots	40	40	0	2	0	0
Normal	Compound Spiked Shield	0	58	58	1	0	1
Normal	Enameled Buckler	0	103	0	0	2	0
Normal	Gut Ripper	0	80	80	0	2	0
Normal	Tiger's Paw	0	88	61	2	1	0
Normal	Riveted Gloves	29	0	29	0	1	0
Normal	Golden Kris	0	51	110	0	0	1
Normal	Trapper Mitts	0	29	29	0	0	2
Magic	Spiked Club of Fame	41	0	0	2	0	0
Normal	Burnished Foil	0	131	0	0	1	0
Normal	Elegant Foil	0	101	0	0	1	0
Normal	Butcher Knife	0	55	79	0	0	1
Normal	Poignard	0	72	72	1	1	1
Normal	Spiraled Wand	0	0	83	0	2	0
Magic	Remora's Crystal Wand of the Student	0	0	146	0	0	1
Normal	Crystal Wand	0	0	146	0	2	1
Normal	Sage Wand	0	0	119	0	0	3
Magic	Champion's Faun's Horn	0	0	116	0	0	2
Normal	Crystal Wand	0	0	146	0	0	1
Normal	Decurve Bow	0	125	0	1	2	0
Normal	Royal Staff	51	0	51	2	0	0
Normal	Woodful Staff	65	0	65	2	0	1
Normal	Etched Greatsword	45	38	0	0	1	0
Normal	Ornate Sword	45	54	0	1	0	1
Normal	Ornate Sword	45	54	0	1	1	0
Normal	Poleaxe	44	25	0	2	0	0
Magic	Wicked Woodful Staff	65	0	65	2	0	0
Normal	Royal Staff	51	0	51	1	1	0
Normal	Footman Sword	57	83	0	1	0	0
Normal	Buckskin Tower Shield	96	0	0	2	0	0
Normal	Sekhem	67	0	67	1	0	1
Magic	Combatant's Etched Shield of the Kaleidoscope	52	0	52	0	0	2
Normal	Silk Robe	0	0	91	0	0	1
Normal	Cabalist Regalia	0	0	99	0	0	1
Normal	Etched Shield	52	0	52	1	0	1
Normal	Grove Bow	0	116	0	1	0	0
Normal	Sekhem	67	0	67	1	0	0
Normal	Dream Mace	107	0	0	2	0	1
Normal	Copper Tower Shield	62	0	0	1	0	0
Normal	Jasper Axe	86	40	0	1	0	0
Normal	Ritual Sceptre	51	0	51	0	0	1
Normal	Short Bow	0	26	0	0	3	0
Normal	Maple Round Shield	52	52	0	0	2	0
Normal	Sun Leather	0	91	0	0	2	0
Normal	Sage's Robe	0	0	104	0	0	1
Normal	Soldier's Brigandine	48	48	0	0	1	0
Normal	Superior Holy Chainmail	53	0	53	1	1	1
Normal	Thresher Claw	0	53	77	0	1	2
Normal	Close Helmet	58	0	0	2	0	0
Normal	Eelskin Boots	0	70	0	0	2	0
Normal	Bronzescale Boots	30	30	0	3	1	0
Normal	Steelscale Boots	35	35	0	1	2	0
Normal	Eelskin Boots	0	70	0	0	2	0
Normal	Superior Gladiator Helmet	75	0	0	0	1	0
Normal	Thresher Claw	0	53	77	0	0	1
Normal	Superior Waxed Garb	0	48	48	0	0	2
Magic	Stalwart Wyrmscale Doublet of the Cloud	57	57	0	1	0	1
Normal	Holy Chainmail	53	0	53	3	0	0
Normal	Fright Claw	0	61	61	0	1	0
Normal	Fright Claw	0	61	61	0	2	0
Normal	Thresher Claw	0	53	77	0	1	2
Normal	Wolf Pelt	0	66	0	0	2	0
Normal	Scholar Boots	0	0	59	0	0	3
Normal	Zealot Boots	38	0	38	0	1	0
Normal	Clasped Boots	0	27	27	0	2	1
Normal	Scholar Boots	0	0	59	0	0	1
Normal	Iron Circlet	0	0	23	2	0	0
Magic	Gouger of Triumph	0	70	70	0	2	1
Normal	Gouger	0	70	70	0	1	0
Normal	Nubuck Boots	0	62	0	0	4	0
Normal	Satin Slippers	0	0	69	0	0	2
Magic	Frigid Deerskin Gloves	0	33	0	0	1	0
Normal	Nubuck Gloves	0	50	0	0	1	2
Normal	Cutlass	55	79	0	0	2	1
Normal	Steelscale Gauntlets	29	29	0	0	2	1
Normal	Superior Trapper Mitts	0	29	29	0	1	0
Normal	Antique Rapier	0	89	0	0	1	0
Normal	Copper Kris	0	28	60	1	1	1
Normal	Quartz Wand	0	0	65	0	0	2
Normal	Engraved Wand	0	0	131	0	1	2
Normal	Engraved Wand	0	0	131	1	0	2
Normal	Engraved Wand	0	0	131	1	0	0
Normal	Sage Wand	0	0	119	0	1	0
Normal	Faun's Horn	0	0	116	0	0	3
Normal	Engraved Wand	0	0	131	0	0	1
Normal	Composite Bow	0	56	0	0	1	1
Normal	Royal Staff	51	0	51	1	0	1
Normal	Shadow Axe	80	37	0	2	0	1
Normal	Jasper Axe	86	40	0	1	1	0
Normal	Ochre Sceptre	44	0	44	1	0	0
Magic	Ritual Sceptre of Regrowth	51	0	51	2	0	1
Normal	Ceremonial Mace	95	0	0	2	1	0
Normal	Jasper Axe	86	40	0	0	1	1
Normal	Painted Tower Shield	87	0	0	1	1	1
Magic	Remora's Vile Staff of Radiance	59	0	59	1	0	1
Normal	Iron Staff	35	0	35	0	0	1
Magic	Broad Axe of the Fox	54	25	0	1	0	0
Normal	Arming Axe	58	33	0	1	0	0
Normal	Spectral Axe	85	37	0	1	0	0
Normal	Broad Sword	30	30	0	1	1	0
Normal	Ceremonial Mace	95	0	0	1	0	0
Normal	Grinning Fetish	62	0	62	0	0	1
Normal	Grove Bow	0	116	0	0	1	0
Normal	Ceremonial Kite Shield	46	0	46	1	0	0
Normal	Mage's Vestment	0	0	81	0	0	1
Magic	Cabalist Regalia of the Drake	0	0	99	0	0	2
Normal	Cabalist Regalia	0	0	99	0	0	1
Normal	Waxed Garb	0	48	48	0	1	1
Normal	Waxed Garb	0	48	48	0	0	1
Normal	Scale Doublet	28	28	0	1	1	0
Normal	Cabalist Regalia	0	0	99	0	1	2
Magic	Pixie's Mage's Vestment of the Pupil	0	0	81	0	0	2
Normal	Lordly Plate	99	0	0	2	0	0
Normal	Studded Round Shield	28	28	0	0	0	1
Magic	Ghost's Thief's Garb of the Whelpling	0	99	0	0	2	0
Normal	Silk Robe	0	0	91	0	0	5
Magic	Glowing Cabalist Regalia of Stone Skin	0	0	99	1	0	0
Normal	Field Lamellar	53	53	0	0	2	0
Normal	Superior Waxed Garb	0	48	48	1	1	1
Normal	Superior Bone Armour	0	53	53	0	2	0
Normal	Gilded Buckler	0	85	0	0	2	0
Normal	Crusader Helmet	36	0	36	1	0	1
Normal	Velvet Gloves	0	0	21	0	0	1
Normal	Thorn Rapier	0	113	0	0	1	0
Normal	Variscite Blade	62	62	0	0	2	1
Normal	Scare Mask	0	0	0	1	1	1
Normal	Embroidered Gloves	0	0	54	0	0	3
Normal	Superior Brass Spirit Shield	0	0	82	0	0	1
Normal	Ornate Spiked Shield	0	44	44	0	0	1
Normal	Ironscale Boots	19	19	0	1	0	0
Normal	Trapper Mitts	0	29	29	0	0	1
Normal	Imp Dagger	0	36	78	0	0	1
Normal	Flaying Knife	0	73	51	0	2	0
Normal	Petrified Club	116	0	0	3	0	0
Normal	Flaying Knife	0	73	51	1	1	0
Normal	Elegant Foil	0	101	0	1	0	1
Normal	Barbute Helmet	42	0	0	1	1	0
Normal	Riveted Boots	35	0	35	0	1	0
Magic	Rotund Nubuck Gloves of the Seal	0	50	0	0	4	0
Normal	Gilded Sallet	38	38	0	1	2	0
Normal	Sparkling Claw	0	64	44	0	2	0
Normal	Timeworn Claw	0	39	56	0	0	3
Normal	Sage Wand	0	0	119	0	0	1
Normal	Faun's Horn	0	0	116	0	0	2
Normal	Faun's Horn	0	0	116	2	0	0
Normal	Sage Wand	0	0	119	0	0	2
Normal	Faun's Horn	0	0	116	0	0	3
Magic	Remora's Faun's Horn of Absorption	0	0	116	0	0	1
Normal	Sage Wand	0	0	119	0	0	2
Normal	Sage Wand	0	0	119	0	0	3
Normal	Composite Bow	0	56	0	0	3	0
Normal	Bone Bow	0	83	0	0	2	0
Normal	Long Staff	27	0	27	1	0	2
Normal	Coiled Staff	43	0	43	2	1	0
Normal	Crude Bow	0	0	0	1	1	0
Normal	Studded Round Shield	28	28	0	0	2	1
Normal	Sledgehammer	62	0	0	2	0	0
Normal	Jade Chopper	31	0	0	2	0	0
Normal	Coiled Staff	43	0	43	1	0	2
Normal	Primitive Staff	20	0	20	0	1	0
Normal	Bone Bow	0	83	0	1	2	0
Normal	Broad Sword	30	30	0	2	1	0
Normal	Ancient Sword	44	44	0	1	0	0
Magic	Remora's Stone Hammer of the Wrestler	56	0	0	1	0	0
Normal	Stone Hammer	56	0	0	0	0	1
Normal	Bladed Mace	83	0	0	1	0	0
Magic	Spiny War Plate of the Salamander	63	0	0	1	0	1
Normal	Superior War Plate	63	0	0	2	0	0
Normal	Buckskin Tunic	0	53	0	1	0	1
Normal	Silken Garb	0	0	73	0	0	1
Normal	Infantry Brigandine	34	34	0	3	0	0
Normal	Chainmail Doublet	34	0	34	1	0	2
Normal	Oiled Coat	0	35	35	0	1	0
Normal	Padded Jacket	0	30	30	0	1	0
Magic	Azure Chainmail Tunic	16	0	16	1	0	0
Magic	Beetle's Scale Doublet of the Brute	28	28	0	0	2	1
Normal	Buckskin Tunic	0	53	0	0	1	1
Normal	War Plate	63	0	0	1	0	0
Normal	Shabby Jerkin	0	14	0	2	1	0
Magic	Sapphire Simple Robe of Thick Skin	0	0	17	0	0	1
Normal	Scale Doublet	28	28	0	1	0	0
Normal	Chainmail Doublet	34	0	34	1	0	0
Normal	Padded Jacket	0	30	30	0	1	1
Normal	Superior Tarnished Spirit Shield	0	0	60	0	0	2
Normal	Driftwood Spiked Shield	0	19	19	0	1	0
Normal	Tarnished Spirit Shield	0	0	60	0	0	3
Normal	Hammered Buckler	0	60	0	0	1	1
Normal	Timeworn Claw	0	39	56	0	0	1
Normal	Timeworn Claw	0	39	56	1	2	0
Normal	Timeworn Claw	0	39	56	0	1	0
Normal	Alloyed Spike Shield	0	28	28	0	3	0
Normal	Sallet	18	18	0	0	2	0
Normal	Deerskin Gloves	0	33	0	0	1	0
Normal	Basket Rapier	0	62	0	0	1	0
Normal	Jagged Foil	0	77	0	0	1	0
Normal	Deerskin Gloves	0	33	0	0	2	0
Normal	Chain Boots	0	0	0	1	0	0
Normal	Cone Helmet	21	0	0	1	1	0
Normal	Plated Gauntlets	20	0	0	1	0	0
Normal	Silk Gloves	0	0	39	0	0	2
Normal	Copper Kris	0	28	60	1	0	2
Normal	Copper Kris	0	28	60	0	0	2
Normal	Carving Knife	0	18	26	0	1	1
Normal	Basket Rapier	0	62	0	0	3	0
Normal	Battered Foil	0	47	0	0	0	2
Magic	Stalwart Bronze Gauntlets	36	0	0	2	1	0
Normal	Barbute Helmet	42	0	0	2	0	1
Normal	Leather Hood	0	46	0	0	2	0
Normal	Deerskin Gloves	0	33	0	1	2	0
Normal	Quartz Wand	0	0	65	0	0	1
Normal	Quartz Wand	0	0	65	0	1	2
Normal	Spiraled Wand	0	0	83	1	0	2
Normal	Quartz Wand	0	0	65	0	0	1
Normal	Carved Wand	0	0	47	0	0	3
Normal	Goat's Horn	0	0	29	0	0	3
Normal	Goat's Horn	0	0	29	0	0	2
Normal	Carved Wand	0	0	47	0	0	2
Normal	Quartz Wand	0	0	65	0	0	2
Normal	Spiraled Wand	0	0	83	1	0	2
Normal	Long Bow	0	41	0	0	2	0
Normal	Primitive Staff	20	0	20	1	0	0
Normal	Bastard Sword	21	30	0	0	1	0
Normal	Quartz Sceptre	25	0	35	0	0	2
Normal	Quartz Sceptre	25	0	35	0	0	1
Normal	Short Bow	0	26	0	1	2	0
Normal	Quartz Sceptre	25	0	35	2	0	0
Normal	Splintered Tower Shield	0	0	0	0	0	1
Normal	Bastard Sword	21	30	0	0	0	1
Normal	Long Bow	0	41	0	0	2	0
Normal	Jade Hatchet	21	0	0	1	0	0
Normal	Boarding Axe	28	19	0	1	1	0
Normal	Stone Hammer	56	0	0	2	0	0
Normal	Quartz Sceptre	25	0	35	2	0	1
Normal	Quartz Sceptre	25	0	35	1	0	0
Normal	Plank Kite Shield	0	0	0	0	2	0
Normal	Plate Vest	0	0	0	1	0	0
Normal	Silken Vest	0	0	37	0	1	0
Normal	Padded Vest	0	0	0	0	1	0
Normal	Yew Spirit Shield	0	0	28	0	0	3
Normal	Leather Cap	0	0	0	1	0	0
Normal	Sallet	18	18	0	3	0	0
Normal	Sallet	18	18	0	1	0	0
Normal	Vine Circlet	0	0	0	1	1	1
Normal	Yew Spirit Shield	0	0	28	1	0	1
Normal	Superior Padded Vest	0	0	0	0	1	1
Normal	Chainmail Tunic	16	0	16	1	0	1
Normal	Chestplate	25	0	0	2	0	0
Normal	Bone Spirit Shield	0	0	42	0	0	1
Normal	Iron Circlet	0	0	23	0	0	1
Normal	Rusted Coif	0	0	0	1	0	1
Normal	Velvet Slippers	0	0	21	0	0	1
Normal	Battered Helm	0	0	0	0	1	1
Normal	Spiked Bundle	0	0	0	0	3	0
Normal	Padded Vest	0	0	0	2	0	0
Normal	Chainmail Tunic	16	0	16	1	1	1
Normal	Silken Vest	0	0	37	0	0	1
Normal	Nailed Fist	0	0	0	0	0	1
Normal	Awl	0	25	25	0	0	1
Normal	Driftwood Spiked Shield	0	19	19	0	0	2
Normal	Sallet	18	18	0	0	1	0
Normal	Ringmail Boots	15	0	15	2	1	0
Normal	Ringmail Boots	15	0	15	2	0	0
Normal	Wrapped Mitts	0	0	0	0	1	1
Normal	Skinning Knife	0	16	0	0	1	1
Normal	Rusted Hatchet	0	0	0	0	1	0
Normal	Sabre	18	26	0	1	0	1
Normal	Tribal Club	26	0	0	2	0	0
Normal	Stiletto	0	30	30	0	2	1
Normal	Battered Foil	0	47	0	0	3	0
Normal	Wrapped Boots	0	0	0	0	0	2
Normal	Plated Gauntlets	20	0	0	0	0	1
Normal	Plated Gauntlets	20	0	0	0	0	1
Normal	Ironscale Gauntlets	0	0	0	0	0	2
Normal	Battered Foil	0	47	0	0	2	0
Magic	Corroded Blade of Absorption	0	0	0	0	1	1
Normal	Sabre	18	26	0	1	0	0
Normal	Stiletto	0	30	30	0	1	0
Normal	Spiked Club	41	0	0	1	1	1
Normal	Carved Wand	0	0	47	0	0	2
Normal	Carved Wand	0	0	47	0	0	2
Normal	Carved Wand	0	0	47	1	0	1
Normal	Carved Wand	0	0	47	0	1	2
Normal	Carved Wand	0	0	47	0	0	1
Normal	Carved Wand	0	0	47	0	0	2
Normal	Carved Wand	0	0	47	0	0	2
Normal	Driftwood Wand	0	0	0	2	0	0
Normal	Death Bow	0	107	0	0	3	0
Normal	Long Staff	27	0	27	1	0	1
Normal	Two-Handed Sword	33	33	0	3	0	0
Normal	Fright Maul	107	0	0	3	0	0
Normal	Brass Maul	92	0	0	1	0	0
